frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
105,3.500,mp,0.0109,Neutral,---,---,,---,0.0228,-0.0202,0.4483,0.1016,0.5136,0.0097,-0.000125,IDLE,"114,39,189,133",-0.0334,0.0001
106,3.533,mp,0.0101,Neutral,---,---,,---,0.0228,-0.0227,0.4516,0.1029,0.0173,0.0092,-0.000136,IDLE,"114,39,189,133",-0.0367,0.0001
107,3.567,mp,0.0007,Neutral,---,---,,---,0.0209,-0.0465,0.4829,0.1036,0.1405,0.0083,-0.000204,IDLE,"114,39,189,133",-0.0386,0.0002
108,3.600,haar,0.0159,Surprise,---,---,,---,0.0221,-0.0036,0.4567,0.1052,0.0396,0.0077,-0.000260,IDLE,"114,39,189,133",-0.0479,0.0002
109,3.633,mp,0.0000,Neutral,---,---,,---,0.0206,-0.0675,0.5374,0.1067,0.0303,0.0073,-0.000351,IDLE,"114,39,189,133",-0.0521,0.0003
110,3.667,haar,0.0066,Neutral,---,---,,---,0.0134,-0.0114,0.4864,0.1038,0.0216,0.0073,-0.000402,IDLE,"114,39,189,133",-0.0476,0.0002
111,3.700,haar,0.0119,Surprise,---,---,,---,0.0187,-0.0080,0.4538,0.1069,0.0463,0.0074,-0.000311,IDLE,"114,40,189,134",-0.0529,0.0003
112,3.733,haar,0.0120,Surprise,---,---,,---,0.0186,-0.0072,0.4533,0.1069,0.0071,0.0075,-0.000266,IDLE,"114,40,189,134",-0.0523,0.0004
113,3.767,haar,0.0000,Neutral,---,---,,---,0.0098,-0.0657,0.5393,0.1135,0.3217,0.0069,-0.000305,IDLE,"114,40,189,134",-0.0598,0.0008
114,3.800,haar,0.0000,Neutral,---,---,,---,0.0098,-0.0657,0.5393,0.1171,0.2491,0.0065,-0.000317,IDLE,"114,40,189,134",-0.0608,0.0011
115,3.833,haar,0.0000,Neutral,---,---,,---,0.0095,-0.0695,0.6365,0.1225,0.2356,0.0064,-0.000275,IDLE,"114,40,190,135",-0.0770,0.0021
116,3.867,haar,0.0000,Neutral,---,---,,---,0.0106,-0.0873,0.6102,0.1244,0.1750,0.0063,-0.000204,IDLE,"114,40,190,135",-0.0820,0.0027
117,3.900,haar,0.0000,Neutral,---,---,,---,0.0138,-0.0652,0.5961,0.1257,0.2074,0.0063,-0.000144,IDLE,"114,41,190,135",-0.0805,0.0029
118,3.933,haar,0.0000,Neutral,---,---,,---,0.0131,-0.0677,0.5606,0.1264,0.0480,0.0061,-0.000118,IDLE,"114,41,190,136",-0.0824,0.0036
119,3.967,haar,0.0000,Neutral,---,---,,---,0.0139,-0.0451,0.5240,0.1294,0.1684,0.0061,-0.000117,IDLE,"114,41,190,136",-0.0845,0.0039
120,4.000,haar,0.0000,Neutral,---,---,,---,0.0042,-0.1000,0.7293,0.1314,0.1598,0.0061,-0.000130,IDLE,"114,41,190,136",-0.1056,0.0042
121,4.033,haar,0.0000,Neutral,---,---,,---,0.0019,-0.1214,0.7425,0.1329,0.3134,0.0061,-0.000135,IDLE,"114,41,190,136",-0.1256,0.0050
122,4.067,haar,0.0000,Neutral,---,---,,---,0.0012,-0.0681,0.6390,0.1378,0.1748,0.0061,-0.000084,IDLE,"114,41,190,136",-0.1335,0.0059
123,4.100,haar,0.0000,Neutral,---,---,,---,0.0012,-0.0268,0.6783,0.1377,0.0073,0.0061,-0.000039,IDLE,"114,41,190,136",-0.1321,0.0054
124,4.133,haar,0.0000,Neutral,---,---,,---,0.0009,-0.0175,0.6103,0.1403,0.0754,0.0061,-0.000032,IDLE,"114,41,190,136",-0.1535,0.0056
125,4.167,mp,0.0000,Neutral,CONC,---,,---,0.0003,-0.0444,0.5456,0.0505,0.2270,0.0061,-0.000021,IDLE,"114,41,190,137",-0.1871,0.0073
126,4.200,haar,0.0000,Neutral,CONC,---,,---,0.0009,-0.0605,0.6891,0.0517,0.1320,0.0061,-0.000021,IDLE,"114,41,190,137",-0.2037,0.0072
127,4.233,mp,0.0000,Neutral,CONC,---,,---,0.0001,-0.1168,0.7272,0.0479,0.0056,0.0061,0.000000,IDLE,"114,42,190,137",-0.2052,0.0038
128,4.267,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0410,0.7083,0.1551,0.7901,0.0061,0.000000,IDLE,"114,42,190,137",-0.1954,0.0015
129,4.300,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0472,0.7015,0.1605,0.4435,0.0061,0.000000,IDLE,"114,42,190,137",-0.1985,0.0010
130,4.333,haar,0.0000,Neutral,---,---,,---,0.0002,-0.0746,0.7323,0.1659,1.0191,0.0060,-0.000005,IDLE,"113,42,190,137",-0.1841,0.0006
131,4.367,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0536,0.7116,0.1723,0.7745,0.0060,-0.000005,IDLE,"113,42,190,137",-0.1853,0.0004
132,4.400,haar,0.0000,Neutral,STRESS,---,,---,0.0002,-0.0568,0.7075,0.1763,0.4795,0.0060,-0.000005,IDLE,"113,42,190,137",-0.1820,0.0005
133,4.433,haar,0.0000,Neutral,STRESS,---,,---,0.0001,-0.0327,0.6448,0.1781,0.2240,0.0060,-0.000005,IDLE,"113,42,190,137",-0.1742,0.0004
134,4.467,haar,0.0000,Neutral,STRESS,---,,---,0.0001,-0.0306,0.6226,0.1770,0.0000,0.0060,-0.000005,IDLE,"113,42,190,136",-0.1764,0.0004
135,4.500,haar,0.0000,Neutral,---,---,,---,0.0003,-0.0405,0.7104,0.1739,0.0026,0.0060,-0.000005,IDLE,"113,42,189,136",-0.1786,0.0004
136,4.533,haar,0.0000,Neutral,---,---,,---,0.0002,-0.0154,0.6328,0.1734,0.0061,0.0058,-0.000032,IDLE,"113,42,189,137",-0.1781,0.0005
137,4.567,haar,0.0068,Neutral,STRESS,---,,---,0.0002,0.0189,0.5916,0.1701,0.2858,0.0056,-0.000051,IDLE,"113,42,189,136",-0.1675,0.0006
138,4.600,haar,0.0000,Neutral,---,---,,---,0.0003,-0.0027,0.6803,0.1658,0.0032,0.0056,-0.000051,IDLE,"113,42,189,136",-0.1753,0.0007
139,4.633,haar,0.0051,Neutral,---,---,,---,0.0001,0.0144,0.6211,0.1668,0.0494,0.0057,-0.000035,IDLE,"113,42,189,136",-0.1816,0.0010
140,4.667,haar,0.0003,Neutral,---,---,,---,0.0004,-0.0000,0.6792,0.1644,0.0054,0.0057,-0.000035,IDLE,"113,42,189,136",-0.1795,0.0011
141,4.700,mp,0.0000,Neutral,---,---,,---,0.0004,-0.1121,0.7486,0.1640,0.0113,0.0057,-0.000035,IDLE,"112,42,189,136",-0.1826,0.0010
142,4.733,haar,0.0065,Neutral,---,---,,---,0.0005,0.0174,0.6603,0.1639,0.0764,0.0058,-0.000022,IDLE,"112,42,189,136",-0.1746,0.0011
143,4.767,haar,0.0000,Neutral,---,---,,---,0.0003,-0.0252,0.7065,0.1603,0.0081,0.0058,-0.000022,IDLE,"112,42,189,136",-0.1762,0.0011
144,4.800,haar,0.0031,Neutral,---,---,,---,0.0002,0.0084,0.6128,0.1644,0.0797,0.0059,-0.000016,IDLE,"112,42,189,136",-0.1901,0.0010
145,4.833,haar,0.0000,Neutral,---,---,,---,0.0002,-0.0091,0.6385,0.1596,0.0195,0.0059,0.000011,IDLE,"112,43,189,136",-0.1824,0.0010
146,4.867,haar,0.0073,Neutral,---,---,,---,0.0003,0.0204,0.6472,0.1486,0.0032,0.0058,0.000026,IDLE,"112,43,189,137",-0.1794,0.0007
147,4.900,haar,0.0000,Neutral,---,---,,---,0.0003,-0.0112,0.6849,0.1384,0.0496,0.0057,0.000008,IDLE,"112,43,189,137",-0.1729,0.0006
148,4.933,haar,0.0000,Neutral,---,---,,---,0.0003,-0.0210,0.7077,0.1329,0.0284,0.0052,-0.000049,IDLE,"112,43,189,137",-0.1775,0.0006
149,4.967,haar,0.0000,Neutral,---,---,,---,0.0003,-0.0193,0.7098,0.1300,0.0106,0.0047,-0.000101,IDLE,"112,43,189,137",-0.1797,0.0005
150,5.000,haar,0.0000,Neutral,CONC,---,,---,0.0003,-0.0594,0.6960,0.0405,0.0221,0.0037,-0.000198,IDLE,"112,43,189,138",-0.1847,0.0003
151,5.033,haar,0.0000,Neutral,CONC,---,,---,0.0005,-0.0628,0.7390,0.0421,0.1779,0.0026,-0.000327,IDLE,"112,43,189,138",-0.1910,0.0002
152,5.067,haar,0.0000,Neutral,CONC,---,,---,0.0006,-0.0388,0.7188,0.0444,0.1942,0.0026,-0.000327,IDLE,"112,43,189,138",-0.1945,0.0002
153,5.100,haar,0.0000,Neutral,CONC,---,,---,0.0017,-0.0244,0.7194,0.0402,0.4467,0.0025,-0.000335,IDLE,"112,43,189,138",-0.1896,0.0008
154,5.133,haar,0.0044,Neutral,CONC,---,,---,0.0060,0.0000,0.7015,0.0377,0.0645,0.0020,-0.000386,IDLE,"112,43,189,138",-0.1941,0.0013
155,5.167,haar,0.0069,Neutral,CONC,---,,---,0.0010,0.0200,0.6593,0.0351,0.0525,0.0020,-0.000390,IDLE,"112,43,189,138",-0.1987,0.0018
156,5.200,haar,0.0083,Neutral,CONC,---,,---,0.0016,0.0229,0.6746,0.0353,0.0298,0.0019,-0.000376,IDLE,"112,42,189,138",-0.2003,0.0024
